,zip,zip add,Lat,Lng
6198,68163,"68163, Germany",49.4677562,8.506636
6199,15378,"15378, Germany",52.4819192,13.8492388
6200,90489,"90489, Germany",49.4573,11.095699
6201,47138,"47138, Germany",51.4600764,6.800844199999999
6202,99634,"99634, Germany",51.1573739,10.9741019
6203,72818,"72818, Germany",48.3149305,9.273895
6204,35088,"35088, Germany",50.99660919999999,8.6334726
6205,65469,"65469, Germany",na,na
6206,79227,"79227, Germany",47.9570089,7.7601447
6207,87493,"87493, Germany",47.7795375,10.2981629
6208,21388,"21388, Germany",53.1409788,10.1463291
6209,93180,"93180, Germany",49.0343063,11.90661
6210,95361,"95361, Germany",50.0979512,11.5032023
6211,77871,"77871, Germany",48.5851319,8.0281805
6212,21261,"21261, Germany",53.23462139999999,9.8027856
6213,97532,"97532, Germany",50.131012,10.2746651
6214,95463,"95463, Germany",50.0045679,11.6037542
6215,82297,"82297, Germany",48.2148076,11.021969
6216,88525,"88525, Germany",48.1181202,9.5317621
6217,9544,"09544, Germany",50.6767912,13.4691343
6218,64757,"64757, Germany",49.4992732,8.9184974
6219,24867,"24867, Germany",54.4733144,9.48706
6220,21770,"21770, Germany",53.6676764,9.0363819
6221,96154,"96154, Germany",49.8273436,10.5981386
6222,92358,"92358, Germany",49.1657709,11.6259409
6223,97084,"97084, Germany",49.7400819,9.9504742
6224,96346,"96346, Germany",50.2683827,11.4717034
6225,82285,"82285, Germany",48.2268548,11.1052363
6226,84076,"84076, Germany",48.6730816,11.9462689
6227,72531,"72531, Germany",48.3480408,9.3610806
6228,27313,"27313, Germany",52.8469415,9.227669599999999
6229,85241,"85241, Germany",48.2907775,11.4729143
6230,82444,"82444, Germany",47.6504862,11.3116225
6231,34590,"34590, Germany",51.10116439999999,9.3501205
6232,74246,"74246, Germany",49.1800755,9.3236366
6233,93090,"93090, Germany",49.0226901,12.3033278
6234,22962,"22962, Germany",53.6269442,10.2781799
6235,85339,"85339, Germany",33.2761422,-112.28609
6236,93176,"93176, Germany",49.1050352,11.818151
6237,45883,"45883, Germany",51.5188417,7.0566645
6238,86676,"86676, Germany",48.6380117,11.1053234
6239,91710,"91710, Germany",49.1200802,10.7318864
6240,85116,"85116, Germany",48.7857278,11.2316986
6241,26487,"26487, Germany",53.5706064,7.530819999999999
6242,95488,"95488, Germany",49.9407757,11.4107101
6243,85465,"85465, Germany",48.42643899999999,11.9752995
6244,78585,"78585, Germany",48.114778,8.8254588
6245,48147,"48147, Germany",51.9782559,7.637854300000001
6246,21644,"21644, Germany",53.3869753,9.600584399999999
6247,51143,"51143, Germany",50.8578708,7.0356669
6248,33428,"33428, Germany",51.9715241,8.1724753
6249,28255,"28255, Germany",35.2299999,-80.84
6250,91731,"91731, Germany",49.0997533,10.4522969
6251,38299,"38299, Germany",na,na
6252,76344,"76344, Germany",49.0922651,8.3714557
6253,49434,"49434, Germany",52.5012759,8.0905309
6254,85256,"85256, Germany",48.36289679999999,11.4627847
6255,28213,"28213, Germany",53.092669,8.8466892
6256,34266,"34266, Germany",51.3172513,9.586786199999999
6257,67482,"67482, Germany",49.2856935,8.211532199999999
6258,84172,"84172, Germany",48.4445744,12.0433768
6259,23829,"23829, Germany",53.92152369999999,10.2211653
6260,30165,"30165, Germany",52.4042924,9.7256772
6261,17328,"17328, Germany",53.30035090000001,14.2150304
6262,17329,"17329, Germany",53.3391587,14.3482875
6263,87541,"87541, Germany",47.4704887,10.3856731
6264,96272,"96272, Germany",50.1365779,11.1643387
6265,72285,"72285, Germany",48.5335128,8.53368
6266,92237,"92237, Germany",49.5150547,11.7309787
6267,25494,"25494, Germany",53.6887856,9.8111566
6268,91809,"91809, Germany",48.8176499,11.0834168
6269,14055,"14055, Germany",52.50269549999999,13.2355484
6270,96328,"96328, Germany",50.1885108,11.2787173
6271,95182,"95182, Germany",50.285258,11.9683212
6272,4246,"04246, Germany",na,na
6273,87679,"87679, Germany",47.9241795,10.7020991
6274,89183,"89183, Germany",48.5203493,10.0042734
6275,40239,"40239, Germany",51.2452874,6.8032182
6276,67735,"67735, Germany",49.5205202,7.7208752
6277,73329,"73329, Germany",48.6391303,9.8001421
6278,76848,"76848, Germany",49.2093364,7.879566100000001
6279,98599,"98599, Germany",50.8285188,10.4236579
6280,52535,"52535, Germany",na,na
6281,9244,"09244, Germany",50.9140569,12.9473728
6282,40595,"40595, Germany",51.140778,6.905068099999999
6283,66809,"66809, Germany",49.3842314,6.800561099999999
6284,72532,"72532, Germany",48.3992844,9.3911728
6285,74635,"74635, Germany",49.21162650000001,9.7053905
6286,2785,"02785, Germany",50.8736132,14.7691694
6287,34314,"34314, Germany",51.398481,9.4738934
6288,66121,"66121, Germany",49.2296839,7.0409029
6289,4938,"04938, Germany",51.5951005,13.3007008
6290,21730,"21730, Germany",53.8304633,9.133869299999999
6291,96487,"96487, Germany",50.2855044,10.9980735
6292,84184,"84184, Germany",48.4931163,12.111311
6293,86871,"86871, Germany",48.0596729,10.5920744
6294,74592,"74592, Germany",49.2014645,9.981892799999999
6295,73092,"73092, Germany",48.6605482,9.6465608
6296,67149,"67149, Germany",49.39276590000001,8.2358896
6297,98544,"98544, Germany",50.6593076,10.6667281
6298,97638,"97638, Germany",50.4383557,10.3334671
6299,6636,"06636, Germany",51.2175708,11.6589562
6300,1909,"01909, Germany",51.10808160000001,14.1052967
6301,51063,"51063, Germany",50.974418,7.012290999999999
6302,9325,"09325, Germany",na,na
6303,94557,"94557, Germany",48.7664354,13.0263484
6304,56767,"56767, Germany",50.2549428,7.0108204
6305,74821,"74821, Germany",49.3813119,9.133269700000001
6306,36154,"36154, Germany",50.5051569,9.4791872
6307,97204,"97204, Germany",49.7846732,9.881350399999999
6308,79241,"79241, Germany",48.0429259,7.6482311
6309,49074,"49074, Germany",52.2758791,8.056059099999999
6310,4209,"04209, Germany",51.3187917,12.2945394
6311,9427,"09427, Germany",50.6481248,12.9686832
6312,9126,"09126, Germany",50.8191139,12.9376782
6313,99084,"99084, Germany",50.9754314,11.0261851
6314,1169,"01169, Germany",51.04405389999999,13.6665997
6315,80798,"80798, Germany",48.1544039,11.5672052
6316,1307,"01307, Germany",51.0566797,13.7688263
6317,34117,"34117, Germany",51.31705359999999,9.4924552
6318,10119,"10119, Germany",52.530741,13.4058114
6319,90471,"90471, Germany",49.41602409999999,11.1234078
6320,45147,"45147, Germany",51.4371895,6.988340399999999
6321,33602,"33602, Germany",52.0230903,8.5337526
6322,39104,"39104, Germany",52.1146346,11.6326339
6323,80807,"80807, Germany",48.1865394,11.585399
6324,24114,"24114, Germany",54.3144934,10.1125012
6325,96050,"96050, Germany",49.8791421,10.9244
6326,94330,"94330, Germany",48.8450742,12.619974
6327,10557,"10557, Germany",52.5231724,13.365317
6328,4109,"04109, Germany",51.3383504,12.3634475
6329,77791,"77791, Germany",48.4073055,7.9872108
6330,80336,"80336, Germany",48.1340355,11.5571732
6331,10439,"10439, Germany",52.5517268,13.4123013
6332,9633,"09633, Germany",50.95503679999999,13.3476849
6333,6124,"06124, Germany",51.47387579999999,11.9222836
6334,63450,"63450, Germany",50.1268222,8.9216451
6335,86579,"86579, Germany",48.5770194,11.3341436
6336,80639,"80639, Germany",48.1488271,11.5105594
6337,44137,"44137, Germany",51.5081979,7.441617300000001
6338,51377,"51377, Germany",51.0546646,7.072237899999999
6339,44867,"44867, Germany",51.464022,7.1333755
6340,53115,"53115, Germany",50.7213888,7.089817099999999
6341,38106,"38106, Germany",52.28023109999999,10.5390217
6342,40233,"40233, Germany",51.2198064,6.8119048
6343,45138,"45138, Germany",51.4484381,7.042152799999999
6344,14473,"14473, Germany",52.3719095,13.0493586
6345,6122,"06122, Germany",51.4838062,11.9282367
6346,33605,"33605, Germany",52.0010807,8.5795134
6347,90403,"90403, Germany",49.4550067,11.0795156
6348,22303,"22303, Germany",53.5910631,10.0260615
6349,86159,"86159, Germany",48.3450075,10.8993532
6350,53113,"53113, Germany",50.71941589999999,7.1221114
6351,63820,"63820, Germany",49.82826679999999,9.2004076
6352,10243,"10243, Germany",52.5147455,13.4385601
6353,80802,"80802, Germany",48.159395,11.5923438
6354,1067,"01067, Germany",51.05754959999999,13.7170648
6355,44147,"44147, Germany",51.5270219,7.4365122
6356,7907,"07907, Germany",50.59733139999999,11.8399258
6357,80333,"80333, Germany",48.1440989,11.5695525
6358,65185,"65185, Germany",50.0760976,8.240001699999999
6359,22301,"22301, Germany",53.5831749,10.0061481
6360,55294,"55294, Germany",49.9323893,8.3040558
6361,15230,"15230, Germany",52.3367474,14.5552348
6362,10115,"10115, Germany",52.532614,13.3777036
6363,83735,"83735, Germany",47.6732155,12.0141953
6364,42107,"42107, Germany",51.262393,7.1552397
6365,97496,"97496, Germany",50.1399723,10.6341121
6366,6114,"06114, Germany",51.5032851,11.9596853
6367,45286,"45286, Germany",na,na
6368,93092,"93092, Germany",49.00324029999999,12.1975195
6369,80796,"80796, Germany",48.1630201,11.5691057
6370,21073,"21073, Germany",53.4592228,9.9699029
6371,10963,"10963, Germany",52.4985969,13.3783562
6372,99089,"99089, Germany",50.99772189999999,11.0137723
6373,90478,"90478, Germany",49.4429032,11.1044714
6374,44801,"44801, Germany",51.4530679,7.268409899999999
6375,80799,"80799, Germany",48.1510227,11.5757012
6376,16625,"16625, Germany",na,na
6377,10117,"10117, Germany",52.5155098,13.3847539
6378,7987,"07987, Germany",50.6981579,12.2341959
6379,90429,"90429, Germany",49.4511786,11.0525563
6380,45134,"45134, Germany",51.41486,7.0303007
6381,20097,"20097, Germany",53.548038,10.0176986
6382,10965,"10965, Germany",52.4853765,13.3989037
6383,4579,"04579, Germany",na,na
6384,70178,"70178, Germany",48.7701449,9.1693201
6385,81371,"81371, Germany",48.117602,11.548289
6386,60327,"60327, Germany",50.1005233,8.6544487
6387,98527,"98527, Germany",50.5935661,10.6972624
6388,1589,"01589, Germany",51.2975568,13.3095039
6389,45529,"45529, Germany",51.4050267,7.1393759
6390,52064,"52064, Germany",50.7680669,6.080150000000001
6391,81539,"81539, Germany",48.1104426,11.585906
6392,80634,"80634, Germany",48.1493552,11.5310245
6393,53119,"53119, Germany",50.74391139999999,7.0627318
6394,60483,"60483, Germany",na,na
6395,9122,"09122, Germany",50.7961521,12.8822288
6396,90427,"90427, Germany",49.5011246,11.0417566
6397,20148,"20148, Germany",53.5675782,9.996616399999999
6398,96047,"96047, Germany",49.8918432,10.8926107
6399,10693,"10693, Germany",na,na
6400,18109,"18109, Germany",54.1522067,12.0662928
6401,81737,"81737, Germany",48.0966931,11.6274071
6402,83661,"83661, Germany",47.5572156,11.5455631
6403,9116,"09116, Germany",50.8290179,12.872972
6404,18106,"18106, Germany",54.1248176,12.0578561
6405,74706,"74706, Germany",49.44054999999999,9.415154
6406,50969,"50969, Germany",50.9080883,6.9396948
6407,39106,"39106, Germany",52.1422657,11.6524366
6408,14478,"14478, Germany",52.36701189999999,13.0929825
6409,80539,"80539, Germany",48.1447027,11.5821606
6410,6130,"06130, Germany",51.4508823,11.9735101
6411,4103,"04103, Germany",51.3302732,12.3891818
6412,20457,"20457, Germany",53.53164839999999,9.9852574
6413,1069,"01069, Germany",51.0391349,13.7376748
6414,80789,"80789, Germany",na,na
6415,19059,"19059, Germany",53.637632,11.3906689
6416,51105,"51105, Germany",50.9228362,6.9993352
6417,74736,"74736, Germany",49.600449,9.469006499999999
6418,20146,"20146, Germany",53.5688101,9.9819779
6419,12043,"12043, Germany",52.4777481,13.4415387
6420,60486,"60486, Germany",50.1130657,8.6252221
6421,38829,"38829, Germany",51.8695092,11.0983212
6422,90408,"90408, Germany",49.4655524,11.0769079
6423,15837,"15837, Germany",52.033478,13.5042115
6424,67675,"67675, Germany",na,na
6425,10825,"10825, Germany",52.48396779999999,13.3402508
6426,60316,"60316, Germany",50.1192384,8.6983464
6427,40231,"40231, Germany",51.2134789,6.830239
6428,22525,"22525, Germany",53.58141699999999,9.9130649
6429,30171,"30171, Germany",52.36569429999999,9.7536133
6430,14057,"14057, Germany",52.5064936,13.2856413
6431,38100,"38100, Germany",52.2630024,10.5214314
6432,36329,"36329, Germany",50.7147105,9.220822799999999
6433,10709,"10709, Germany",52.4922134,13.3037498
6434,99087,"99087, Germany",51.0291513,11.0440555
6435,45276,"45276, Germany",51.44644520000001,7.0751759
6436,65488,"65488, Germany",na,na
6437,68169,"68169, Germany",49.5202754,8.4544733
6438,85305,"85305, Germany",48.4368995,11.4171503
6439,44225,"44225, Germany",51.4761823,7.4465564
6440,71701,"71701, Germany",48.8807971,9.0813174
6441,47051,"47051, Germany",51.4328048,6.7708325
6442,10245,"10245, Germany",52.5019332,13.4554471
6443,80469,"80469, Germany",48.1286451,11.5730703
6444,65183,"65183, Germany",50.08302920000001,8.2387331
6445,60314,"60314, Germany",50.1113253,8.7174304
6446,3205,"03205, Germany",51.72805,13.9005015
6447,90480,"90480, Germany",49.4418055,11.1234198
6448,97320,"97320, Germany",49.7720261,10.1520706
6449,4107,"04107, Germany",51.3296542,12.3734503
6450,81241,"81241, Germany",48.14089569999999,11.4645399
6451,20259,"20259, Germany",53.5709612,9.956364700000002
6452,30451,"30451, Germany",52.3749948,9.7062518
6453,39120,"39120, Germany",52.0884882,11.6320016
6454,50676,"50676, Germany",50.9320995,6.953899799999999
6455,60596,"60596, Germany",50.0990675,8.6738622
6456,44894,"44894, Germany",51.49298169999999,7.3058408
6457,55118,"55118, Germany",50.0093882,8.256409300000001
6458,9120,"09120, Germany",50.804263,12.9051769
6459,16269,"16269, Germany",52.7015681,14.0917107
6460,12051,"12051, Germany",52.4668273,13.4303378
6461,70176,"70176, Germany",48.7767989,9.1616733
6462,1993,"01993, Germany",51.5168382,13.8977333
6463,6861,"06861, Germany",51.8958962,12.2016793
6464,99427,"99427, Germany",50.9936113,11.3203362
6465,50678,"50678, Germany",50.9235887,6.964945699999999
6466,22081,"22081, Germany",53.5779815,10.0514398
6467,10247,"10247, Germany",52.5173449,13.4630849
6468,80331,"80331, Germany",48.1362105,11.572893
6469,10969,"10969, Germany",52.5027059,13.401651
6470,83714,"83714, Germany",47.7989122,11.8153494
6471,97080,"97080, Germany",49.8158268,9.9102608
6472,80804,"80804, Germany",48.17009280000001,11.5776824
6473,9356,"09356, Germany",50.789161,12.6145217
6474,55116,"55116, Germany",49.9990416,8.274656499999999
6475,90667,"90667, Germany",na,na
6476,93093,"93093, Germany",49.0324436,12.2073717
6477,2828,"02828, Germany",51.1614467,14.9740736
6478,80805,"80805, Germany",48.1763829,11.6109105
6479,60325,"60325, Germany",50.1157078,8.6591469
6480,33615,"33615, Germany",52.0303012,8.5079382
6481,10777,"10777, Germany",52.4972347,13.3429021
6482,76549,"76549, Germany",48.7973623,8.11168
6483,10435,"10435, Germany",52.53845190000001,13.4096184
6484,4574,"04574, Germany",51.1234045,12.4350673
6485,22087,"22087, Germany",53.5639378,10.0235779
6486,1309,"01309, Germany",51.0491316,13.7874211
6487,12689,"12689, Germany",52.56449509999999,13.5719271
6488,97236,"97236, Germany",49.75807810000001,9.9811705
6489,83349,"83349, Germany",48.01004,12.6494604
6490,60569,"60569, Germany",na,na
6491,32206,"32206, Germany",30.36843199999999,-81.65341699999999
6492,81541,"81541, Germany",48.121161,11.5848088
6493,97840,"97840, Germany",49.8682336,9.6034844
6494,84181,"84181, Germany",48.3853105,12.2190659
6495,99094,"99094, Germany",50.9459671,10.9754933
6496,45525,"45525, Germany",51.3948427,7.186049300000001
6497,85113,"85113, Germany",48.8610112,11.3667817
6498,20355,"20355, Germany",53.55524940000001,9.9807553
6499,44563,"44563, Germany",51.6098501,7.5252754
6500,82487,"82487, Germany",47.59580039999999,11.0578615
6501,81547,"81547, Germany",48.1018529,11.5768486
6502,80636,"80636, Germany",48.1518224,11.5430756
6503,31134,"31134, Germany",52.1462043,9.954893799999999
6504,12627,"12627, Germany",52.5379498,13.613039
6505,60326,"60326, Germany",50.1013246,8.6264258
6506,85247,"85247, Germany",48.3030592,11.3554346
6507,81667,"81667, Germany",48.1308934,11.599551
6508,10589,"10589, Germany",52.5298769,13.3067427
6509,6336,"06336, Germany",na,na
6510,7749,"07749, Germany",50.9342352,11.6071518
6511,80339,"80339, Germany",48.13596159999999,11.5382059
6512,30449,"30449, Germany",52.35962139999999,9.7134711
6513,45130,"45130, Germany",51.4384291,7.011142
6514,93449,"93449, Germany",49.37832419999999,12.7058119
6515,86859,"86859, Germany",48.0728373,10.8075938
6516,60320,"60320, Germany",50.1354734,8.671896199999999
6517,99192,"99192, Germany",50.9105544,10.9151181
6518,7584,"07584, Germany",na,na
6519,99438,"99438, Germany",50.8967473,11.2678879
6520,81677,"81677, Germany",48.1365979,11.6307439
6521,10781,"10781, Germany",52.4934075,13.3526132
6522,34119,"34119, Germany",51.3161771,9.468795799999999
6523,12687,"12687, Germany",52.5564034,13.5639941
6524,32545,"32545, Germany",52.1971271,8.7926501
6525,9235,"09235, Germany",50.7344175,12.9225002
6526,14059,"14059, Germany",52.5212611,13.2870699
6527,74232,"74232, Germany",49.0706875,9.2929163
6528,37697,"37697, Germany",51.6598401,9.387903099999999
6529,10967,"10967, Germany",52.4909261,13.4161407
6530,40547,"40547, Germany",51.2419331,6.747718799999999
6531,30159,"30159, Germany",52.3749839,9.738815299999999
6532,50823,"50823, Germany",50.9508935,6.9240043
6533,50672,"50672, Germany",50.9435762,6.9370026
6534,31135,"31135, Germany",52.1629095,9.9789993
6535,22763,"22763, Germany",53.5566366,9.915305499999999
6536,38118,"38118, Germany",52.26139550000001,10.5025372
6537,45884,"45884, Germany",51.4932339,7.0871032
6538,30163,"30163, Germany",52.3996378,9.749382899999999
6539,10717,"10717, Germany",52.4907814,13.3281464
6540,15234,"15234, Germany",52.3498817,14.4720371
6541,8496,"08496, Germany",50.66038950000001,12.355939
6542,92717,"92717, Germany",49.8423357,12.1223034
6543,40211,"40211, Germany",51.2301142,6.792883499999999
6544,90459,"90459, Germany",49.4381109,11.0812992
6545,68165,"68165, Germany",49.4764407,8.4930737
6546,8543,"08543, Germany",50.5579773,12.1718081
6547,40219,"40219, Germany",51.2134879,6.762340699999999
6548,90409,"90409, Germany",49.46602439999999,11.0883974
6549,34127,"34127, Germany",51.3330407,9.4909559
